,position,ID0424-02-R05,ID0424-04-R05,ID0932-02-R04,ID0932-09-R01,ID1890-05-R04,ID1890-01-R05,ID1954-06-R05,ID1954-10-R05,ID2016-03-R05,ID2171-08-R03,ID2171-21-R05,ID4807-02-R05,ID4807-14-R03,ID5151-11-R04,ID5741-02-R03,ID5741-04-R01,ID6086-01-R04,ID6086-07-R03,ID6132-05-R01,ID6132-01-R01,ID6133-07-R03,ID6133-01-R05,ID6136-02-R05,ID6136-15-R04,ID6138-09-R04,ID6138-07-R03,ID6413-10-R05,ID6413-12-R05,ID6990-01-R05,ID6990-08-R03,ID7169-04-R05,ID7186-01-R01,ID7186-15-R03,ID7316-05-R05,ID8234-01-R05,ID8246-10-R03,ID8246-17-R05,ID8283-01-R04,ID8283-02-R04,ID8337-06-R03,ID8337-09-R04,ID8369-04-R05,ID8369-05-R03,ID8376-10-R04,ID8376-04-R05,ID9069-01-R05,ID9070-02-R01,ID9070-11-R04,ID9079-02-R01,ID9102-01-R05,ID9102-02-R05,ID9111-01-R05,ID9111-02-R04,ID9323-02-R05,ID9323-12-R04,ID9402-01-R05,ID9402-11-R03,ID9404-08-R03,ID9407-04-R02,ID9407-01-R05,ID9421-04-R02,ID9421-07-R02,ID9450-02-R05,ID9450-05-R04,ID9569-06-R03,ID9569-11-R01,ID9579-01-R04,ID9579-07-R05,ID9582-01-R03,ID9582-02-R02,ID9583-03-R01,ID9583-06-R04,ID9599-02-R02,ID9644-14-R02,ID9644-13-R02,IDCS77187-01-R05,IDCS77187-04-R04,ID9729-01-R05,ID9729-09-R05,ID9733-02-R04,ID9733-03-R03,ID9736-02-R05,ID9736-05-R04,ID9738-01-R02,ID9738-04-R02,ID9741-02-R03,ID9741-04-R05,ID9743-06-R03,ID9743-03-R05,ID9748-01-R03,ID9755-05-R05,ID9821-14-R04,ID9821-07-R02,ID9831-03-R04,ID9831-01-R01,ID9848-08-R02,ID9848-05-R04,ID9882-01-R03,ID9882-02-R04,ID9888-01-R01,ID9888-01-R04,ID9895-09-R04,ID9895-03-R05,ID9906-04-R02,ID9906-06-R04,ID9908-06-R05,ID9908-12-R05,IDCS77069-05-R03,IDCS77069-08-R03,ID9918-07-R03,ID9925-03-R03,ID9925-06-R02,flc_gene_model,targetsite2
2590,3174590,14,17,16,18,15,5,5,10,9,29,8,12,14,9,15,19,6,15,11,17,11,12,8,7,12,4,0,0,19,13,25,15,10,24,31,15,20,19,18,20,25,17,9,0,19,15,15,24,35,0,21,25,20,16,6,9,12,12,11,8,16,38,16,7,11,13,16,12,12,17,21,9,0,20,24,8,13,24,22,17,20,16,29,16,0,5,18,21,25,13,23,12,15,14,13,0,5,4,6,20,16,11,16,17,14,0,0,0,18,21,4,8,0.0,10.0
2591,3174591,14,17,16,18,15,5,5,10,9,29,8,12,14,9,15,19,6,15,11,17,11,12,8,7,12,4,0,0,18,13,25,15,10,24,31,15,20,19,18,20,25,17,9,0,19,16,15,24,35,0,20,25,20,16,6,9,12,12,11,8,15,38,16,7,11,13,16,12,12,17,21,9,0,20,24,8,13,24,22,17,20,16,29,16,0,5,18,21,25,13,23,10,15,14,13,0,5,4,6,20,16,11,16,17,15,0,0,0,18,21,4,8,0.0,10.0
2592,3174592,14,17,16,18,14,5,5,10,9,29,8,11,14,8,15,18,6,15,11,17,11,12,8,7,12,4,0,0,18,13,25,14,10,24,29,15,20,19,18,20,25,17,9,0,19,16,15,24,35,0,19,25,20,16,6,9,12,11,11,8,14,38,16,7,11,13,15,12,12,17,20,9,0,20,24,8,13,24,21,17,20,16,29,15,0,4,18,21,25,13,23,10,15,14,13,0,5,4,6,19,16,11,16,17,15,0,0,0,18,21,3,8,0.0,10.0
2593,3174593,14,17,16,18,14,5,5,10,9,29,8,11,14,8,15,18,6,15,11,17,11,12,8,7,12,4,0,0,18,13,25,14,10,24,29,15,20,19,18,20,25,17,9,0,19,16,15,24,34,0,19,25,20,16,6,7,12,11,11,8,14,38,16,7,11,13,15,12,12,17,20,9,0,20,24,8,13,24,21,17,20,16,29,15,0,4,18,21,25,13,23,10,15,14,13,0,5,4,6,18,16,11,16,17,15,0,0,0,18,21,3,8,0.0,10.0
2594,3174594,14,17,16,18,14,5,5,10,9,30,8,11,14,8,15,17,6,15,11,17,11,12,8,7,12,4,0,0,18,13,25,14,10,24,29,15,20,19,18,20,24,17,9,0,19,16,15,24,34,0,19,25,20,16,6,7,12,11,11,8,14,38,16,7,11,13,15,12,12,17,20,9,0,20,24,8,13,24,21,17,20,16,29,15,0,4,18,21,25,13,23,10,15,14,13,0,5,4,6,18,16,11,16,17,15,0,0,0,18,21,3,8,0.0,10.0
2595,3174595,14,17,16,18,14,5,5,10,9,30,8,11,14,8,15,17,6,15,11,17,11,12,8,7,12,4,0,0,18,13,25,14,10,23,29,15,20,19,18,19,24,17,9,0,19,16,15,24,34,0,19,25,19,16,6,7,12,11,11,8,14,38,16,7,11,13,15,12,12,17,20,9,0,20,24,8,13,24,21,17,20,16,29,15,0,4,18,21,26,13,23,10,14,14,12,0,5,4,6,18,16,11,16,17,15,0,0,0,18,21,3,8,0.0,10.0
2596,3174596,14,17,16,18,14,5,5,10,9,30,8,11,14,8,15,16,6,15,11,16,11,11,8,7,11,4,0,0,18,15,25,14,10,23,29,14,20,19,17,19,24,17,9,0,19,15,15,24,34,0,19,25,19,16,6,7,12,11,11,8,14,37,16,6,11,13,15,12,12,17,18,9,0,20,24,8,13,23,21,17,19,16,29,15,0,4,18,21,26,13,23,10,13,14,12,0,5,4,6,17,16,11,15,17,15,0,0,0,18,22,3,8,0.0,10.0
2597,3174597,14,17,16,18,14,5,5,10,8,31,8,11,14,8,15,16,6,15,11,16,11,11,8,7,11,4,0,0,18,15,25,14,10,23,29,14,20,19,17,19,23,17,8,0,19,15,15,24,34,0,19,25,19,16,6,7,12,11,11,8,14,36,16,6,11,13,14,12,12,17,18,9,0,20,24,8,13,23,21,17,19,17,29,15,0,4,18,21,26,12,24,10,13,14,12,0,5,4,6,16,16,11,15,17,15,0,0,0,18,22,3,9,0.0,10.0
2598,3174598,14,16,15,18,13,5,5,10,8,30,8,11,14,8,14,16,6,14,11,16,11,11,8,7,11,4,0,0,17,15,24,14,10,23,29,13,20,18,16,18,22,17,8,0,19,15,15,22,33,0,18,25,19,16,5,7,12,10,11,7,14,34,16,6,11,13,14,12,12,17,17,9,0,19,24,8,13,22,21,16,19,16,28,15,0,4,17,21,26,11,21,10,12,14,12,0,5,4,6,16,16,10,15,17,13,0,0,0,18,22,3,9,0.0,10.0
2599,3174599,14,15,15,18,13,5,5,10,8,29,8,11,14,8,14,16,6,14,11,16,11,11,8,7,11,4,0,0,17,15,24,14,10,23,29,13,20,19,16,18,22,17,8,0,19,15,15,22,33,0,18,25,19,16,5,7,12,10,11,7,14,33,16,6,11,13,14,12,12,17,16,9,0,19,24,8,13,23,20,16,19,17,28,15,0,4,17,21,26,11,22,10,12,14,12,0,5,4,6,16,16,10,15,18,13,0,0,0,18,22,3,9,0.0,10.0
2600,3174600,14,15,15,18,13,5,5,10,8,29,8,11,14,8,14,16,6,14,11,16,11,11,8,7,11,4,0,0,17,15,24,14,10,23,29,13,20,19,16,18,22,17,8,0,18,14,15,22,33,0,19,25,19,16,5,7,12,10,11,7,14,33,16,6,11,13,14,12,12,17,16,9,0,19,24,8,13,23,20,16,19,17,28,15,0,4,17,21,26,11,22,10,12,14,12,0,5,4,6,16,15,10,15,18,13,0,0,0,18,22,3,9,0.0,10.0
2601,3174601,13,15,15,18,13,4,5,10,8,27,8,11,13,8,13,16,6,14,11,14,11,11,8,7,11,4,0,0,17,14,24,13,10,23,28,14,19,19,14,18,21,17,6,0,18,13,16,20,33,0,19,23,18,16,5,6,12,10,11,7,14,32,16,6,11,13,13,12,11,17,16,9,0,18,22,8,13,21,19,16,19,17,28,15,0,4,17,19,26,11,21,11,12,13,12,0,5,4,6,16,15,10,14,18,13,0,0,0,18,21,3,9,0.0,10.0
2602,3174602,13,15,16,18,13,4,5,10,9,27,8,11,13,8,13,16,6,14,11,14,11,11,8,7,11,4,0,0,17,14,24,13,10,23,28,16,19,19,14,18,21,17,6,0,18,13,16,20,33,0,19,23,18,16,5,6,12,10,11,7,14,32,16,5,11,13,13,12,10,17,16,9,0,18,22,8,13,21,19,16,19,18,28,15,0,4,17,19,26,11,21,11,12,13,12,0,5,4,6,16,15,10,14,18,13,0,0,0,18,21,3,9,0.0,10.0
2603,3174603,13,15,16,18,12,4,5,10,9,26,8,11,13,8,13,16,6,14,11,14,11,11,8,7,11,4,0,0,17,14,24,13,10,23,28,16,19,18,14,18,23,17,6,0,18,14,16,20,33,0,19,23,18,16,5,6,12,10,11,7,14,33,16,5,11,13,13,12,10,17,16,9,0,18,22,8,13,21,19,17,20,18,28,15,0,4,16,21,26,11,21,11,14,13,12,0,5,4,6,16,15,12,14,16,14,0,0,0,18,20,3,9,0.0,10.0
2604,3174604,13,15,16,18,12,4,5,10,9,25,8,11,13,8,13,16,6,14,11,14,11,11,8,7,11,4,0,0,17,14,24,13,10,23,28,16,19,18,14,18,24,17,6,0,18,14,16,20,33,0,19,23,18,16,5,6,12,10,10,7,14,33,16,5,11,13,13,12,10,17,16,9,0,18,22,8,13,21,19,18,21,18,28,14,0,4,16,21,26,11,21,11,14,13,12,0,5,4,6,16,15,12,14,16,14,0,0,0,18,20,3,9,0.0,10.0
2605,3174605,13,14,16,18,12,4,4,10,10,24,8,11,13,8,13,16,6,14,11,14,11,11,8,7,11,4,0,0,17,14,24,13,10,23,28,16,19,18,14,18,24,16,6,0,18,13,16,20,34,0,19,23,18,16,5,6,11,10,10,7,14,33,16,5,11,13,13,12,10,17,16,9,0,17,22,8,12,21,19,18,21,18,28,13,0,4,16,21,26,11,21,11,14,12,12,0,5,4,6,16,15,12,14,16,14,0,0,0,18,20,3,9,0.0,10.0
2606,3174606,13,14,16,18,12,4,4,10,10,24,8,11,13,8,13,16,6,14,11,14,11,11,8,7,11,4,0,0,17,13,24,13,10,23,28,16,19,18,14,18,24,16,6,0,18,14,16,20,34,0,19,23,19,16,5,6,11,10,10,7,14,33,16,5,11,13,13,12,10,17,16,9,0,17,22,8,12,21,19,18,21,18,29,13,0,4,16,21,26,11,21,11,14,12,13,0,5,4,6,16,15,12,14,16,14,0,0,0,18,20,3,9,0.0,10.0
2607,3174607,13,14,16,18,12,4,4,10,10,24,8,11,13,8,13,16,6,14,11,14,11,11,8,7,11,4,0,0,17,13,24,13,10,23,28,16,19,18,14,18,24,16,6,0,18,14,16,20,34,0,19,23,19,16,5,6,11,10,10,7,14,33,15,5,11,13,13,12,10,17,16,9,0,17,22,8,12,21,19,18,21,18,29,13,0,4,16,21,26,11,21,11,14,12,13,0,5,4,6,16,15,12,14,16,14,0,0,0,18,20,3,9,0.0,10.0
2608,3174608,13,14,16,18,12,4,4,10,10,24,8,11,14,8,13,16,6,14,11,14,11,11,8,7,11,4,0,0,17,13,24,13,10,23,28,16,19,18,14,18,24,16,6,0,19,14,17,20,34,0,19,23,19,16,5,6,11,10,10,7,14,33,15,5,11,13,13,12,10,17,16,9,0,17,22,8,12,21,19,18,21,18,29,13,0,4,16,21,26,11,21,11,14,12,13,0,5,4,6,16,15,12,14,16,14,0,0,0,18,20,3,9,0.0,10.0
2609,3174609,13,14,16,18,12,4,4,10,10,24,8,11,14,8,13,16,6,14,11,14,11,11,8,7,11,4,0,0,16,13,24,14,10,23,29,16,19,18,14,18,24,16,6,0,19,14,18,20,34,0,19,23,18,16,5,6,11,10,10,7,14,33,15,5,10,13,13,12,10,17,16,9,0,17,22,8,12,20,18,18,20,18,29,13,0,4,16,21,26,11,20,11,13,12,13,0,5,4,6,16,15,12,14,16,14,0,0,0,18,20,3,9,0.0,10.0
2610,3174610,12,12,16,18,12,4,4,10,10,22,8,10,12,8,13,16,6,14,11,13,11,11,8,7,11,4,0,0,16,13,22,14,10,22,30,16,17,17,14,18,25,14,6,0,19,13,18,20,33,0,17,22,18,15,5,6,11,10,10,7,14,33,15,5,10,12,12,12,9,15,16,9,0,17,22,8,12,19,18,16,20,17,28,13,0,4,16,20,25,10,20,11,13,12,13,0,4,4,6,16,13,11,14,16,13,0,0,0,18,20,3,9,0.0,10.0
2611,3174611,12,12,16,17,12,4,4,10,10,22,8,9,12,8,13,16,6,13,11,12,11,10,8,7,11,4,0,0,15,13,21,14,10,22,30,16,17,17,14,18,25,14,6,0,19,13,18,19,32,0,17,22,18,15,5,5,10,10,10,7,14,33,15,4,10,12,12,12,7,15,16,9,0,17,22,8,12,19,18,16,19,17,28,13,0,3,16,19,26,10,19,11,13,12,13,0,4,4,6,15,13,11,14,16,13,0,0,0,18,19,3,9,0.0,10.0
2612,3174612,12,12,16,17,12,4,3,10,10,22,8,9,12,8,13,16,6,13,11,12,11,9,8,7,10,4,0,0,15,13,19,14,10,24,30,16,17,17,14,18,24,14,6,0,19,13,18,19,30,0,17,22,18,15,5,5,10,10,10,7,13,32,13,4,10,12,11,11,7,12,16,9,0,16,22,8,11,19,16,16,18,17,28,12,0,0,14,17,25,10,19,11,13,12,13,0,4,4,5,15,13,10,15,16,13,0,0,0,18,19,3,9,0.0,10.0
2613,3174613,12,12,16,17,12,4,3,10,10,22,8,9,12,8,13,16,6,13,11,12,11,9,8,7,10,4,0,0,15,13,19,14,10,24,30,16,17,17,14,18,24,14,6,0,19,13,18,19,30,0,17,22,18,15,5,5,9,10,10,7,13,32,13,4,10,12,11,11,7,12,16,9,0,16,22,8,11,19,16,16,19,18,28,12,0,0,14,17,25,10,19,11,13,12,13,0,4,4,5,15,13,10,15,16,13,0,0,0,18,19,3,9,0.0,10.0
2614,3174614,12,12,16,17,12,4,3,10,10,22,8,9,12,8,13,16,6,13,11,12,11,9,8,7,10,4,0,0,16,14,19,14,10,25,30,16,17,17,14,18,24,14,6,0,19,13,18,20,30,0,17,22,18,15,5,5,9,10,10,7,13,32,13,4,10,12,11,11,7,12,16,9,0,16,22,8,11,19,16,16,19,18,28,12,0,0,14,17,25,10,19,11,13,12,13,0,4,4,5,15,13,10,15,16,13,0,0,0,18,19,3,9,0.0,10.0
2615,3174615,12,12,16,17,12,4,3,10,10,22,8,9,12,8,13,16,6,13,11,12,11,9,8,7,10,4,0,0,16,14,19,14,10,25,30,16,17,17,14,18,24,14,6,0,19,13,18,20,30,0,17,22,18,15,5,5,9,10,10,7,13,32,13,4,10,12,11,11,7,12,16,9,0,16,22,8,11,19,16,16,19,18,28,12,0,0,14,17,25,10,19,11,13,12,13,0,4,4,5,15,13,10,15,16,13,0,0,0,18,19,3,9,0.0,10.0
2616,3174616,12,12,16,16,12,4,3,9,10,20,8,9,12,8,13,16,6,13,11,12,10,7,7,7,10,4,0,0,17,14,19,13,10,25,30,16,16,17,13,18,23,14,6,0,18,13,18,19,31,0,17,21,18,15,5,5,9,10,9,7,13,32,13,4,10,12,10,11,7,12,15,9,0,15,22,8,11,19,15,16,20,18,27,12,0,0,14,17,25,9,19,11,13,12,12,0,4,4,5,14,13,10,15,15,13,0,0,0,18,18,3,9,0.0,10.0
2617,3174617,12,12,16,15,12,4,3,9,9,20,8,9,11,8,13,16,6,13,11,12,9,7,7,7,9,4,0,0,17,13,19,13,10,24,30,16,16,15,13,17,22,14,6,0,18,13,16,19,29,0,17,21,18,14,5,5,8,9,9,7,12,30,12,4,10,10,10,10,7,12,15,9,0,14,22,7,11,19,15,16,20,18,27,11,0,0,14,17,25,9,19,11,13,12,12,0,4,4,5,14,13,10,15,14,13,0,0,0,18,18,3,9,0.0,10.0
2618,3174618,12,12,16,15,12,4,3,9,9,21,8,9,11,8,13,16,6,13,11,12,11,7,7,7,9,4,0,0,17,14,19,13,10,24,30,16,16,15,13,17,22,14,6,0,18,13,16,19,29,0,17,21,18,14,5,5,8,9,9,7,12,31,12,4,10,10,10,10,7,12,15,9,0,14,22,7,11,19,15,16,21,18,27,11,0,0,14,17,25,9,18,11,13,12,12,0,4,4,5,14,13,10,15,14,13,0,0,0,18,18,3,9,0.0,10.0
2619,3174619,12,11,16,15,12,4,3,10,9,21,8,10,11,8,13,16,6,13,11,12,11,7,7,7,9,4,0,0,17,14,19,13,10,25,30,17,16,16,13,17,22,14,6,0,18,13,17,19,30,0,17,21,18,14,5,5,8,9,8,7,12,31,12,4,10,10,10,10,7,12,15,7,0,14,22,7,11,20,15,16,23,18,27,11,0,0,14,17,25,9,20,11,13,12,12,0,4,4,5,14,13,12,15,14,14,0,0,0,18,18,3,9,0.0,10.0
2620,3174620,12,11,16,15,12,4,3,10,9,21,8,10,11,8,13,16,6,13,11,12,11,7,7,7,9,4,0,0,17,14,19,13,10,25,30,17,16,16,13,17,22,14,6,0,18,13,17,19,30,0,17,21,18,14,5,5,8,9,8,7,12,31,12,4,10,10,10,10,7,12,15,7,0,14,22,7,11,20,15,16,23,18,27,11,0,0,14,17,25,9,20,11,13,12,12,0,4,4,5,14,13,12,15,14,15,0,0,0,18,18,3,9,0.0,10.0
2621,3174621,12,11,16,15,12,4,3,10,9,21,8,10,11,8,13,16,6,13,11,12,11,7,7,7,9,4,0,0,18,14,19,13,10,25,30,17,16,16,13,17,22,14,6,0,18,13,17,19,30,0,17,21,18,14,5,5,8,9,8,7,12,31,12,4,10,10,10,10,7,12,15,7,0,14,22,7,11,20,15,16,23,18,27,11,0,0,14,17,25,9,20,11,13,12,12,0,4,4,5,14,13,12,15,14,15,0,0,0,18,18,3,9,0.0,10.0
2622,3174622,12,11,16,15,12,4,3,10,9,21,8,9,11,8,13,16,6,12,11,12,11,7,7,7,9,4,0,0,18,14,19,13,10,25,30,17,16,16,13,17,23,14,6,0,18,13,17,20,30,0,17,21,18,14,5,5,8,9,8,7,12,31,12,4,10,10,10,10,7,12,15,7,0,14,22,7,11,20,15,16,23,18,28,11,0,0,14,17,24,8,20,11,13,12,12,0,4,3,5,14,13,12,15,14,16,0,0,0,18,18,3,9,0.0,10.0
2623,3174623,12,12,16,15,12,4,3,10,9,21,8,9,11,8,13,16,6,12,11,14,11,7,7,7,9,4,0,0,19,16,19,13,10,27,33,17,16,16,13,17,24,14,6,0,18,14,17,22,32,0,18,21,18,14,5,5,8,9,8,7,12,32,12,4,10,10,10,10,7,12,15,7,0,14,22,7,11,21,15,17,25,18,28,11,0,0,13,17,25,8,21,11,13,12,12,0,4,3,5,14,13,12,15,14,16,0,0,0,18,18,3,9,0.0,10.0
2624,3174624,12,12,16,15,12,4,3,10,9,21,8,9,11,8,12,16,6,12,11,14,11,7,7,7,9,4,0,0,19,16,19,13,10,27,32,17,16,16,13,16,24,14,6,0,18,15,17,22,32,0,18,21,18,14,5,5,8,9,8,7,11,32,12,4,10,10,10,10,7,12,15,7,0,14,22,7,11,21,15,17,24,18,28,11,0,0,13,17,25,8,21,11,13,12,12,0,4,3,5,14,13,12,15,14,16,0,0,0,18,18,3,9,0.0,10.0
2625,3174625,12,12,16,15,12,4,3,10,10,21,8,9,11,8,12,16,6,12,11,14,11,7,7,7,9,4,0,0,20,17,19,13,10,27,32,17,16,16,14,16,26,14,6,0,18,15,17,22,32,0,18,22,18,14,5,5,8,9,8,7,11,33,12,4,10,10,10,10,7,12,15,7,0,14,22,7,11,21,15,17,24,18,28,11,0,0,13,18,25,8,21,11,13,12,12,0,4,3,5,14,13,12,15,15,16,0,0,0,18,18,3,9,0.0,10.0
2626,3174626,12,12,16,15,12,4,3,10,10,21,8,9,11,8,12,16,6,12,11,14,11,7,7,7,9,4,0,0,20,17,19,13,10,27,32,17,16,16,14,16,26,14,6,0,18,15,17,22,32,0,18,22,18,14,5,5,8,9,8,7,11,33,12,4,10,10,10,10,7,12,15,7,0,14,22,7,11,21,15,17,24,18,28,11,0,0,13,18,25,8,21,11,13,12,12,0,4,3,5,14,13,12,15,15,16,0,0,0,18,18,3,9,0.0,10.0
2627,3174627,12,12,16,15,12,3,3,10,10,21,8,9,11,7,12,14,6,12,11,14,11,7,7,5,9,4,0,0,20,17,19,12,9,27,32,17,16,16,14,16,26,14,6,0,18,15,17,22,31,0,18,20,18,14,5,5,8,9,8,6,11,33,12,4,10,10,10,10,7,12,15,7,0,14,22,7,11,21,14,17,24,18,28,11,0,0,13,18,24,7,21,11,13,12,12,0,4,3,5,14,13,12,15,15,16,0,0,0,17,17,3,9,0.0,10.0
2628,3174628,12,12,16,15,12,3,3,10,10,22,8,9,12,7,12,14,6,12,11,14,11,8,7,5,9,4,0,0,20,18,19,12,9,28,32,17,17,19,16,17,26,14,6,0,18,15,17,22,31,0,18,20,21,15,5,7,8,9,8,6,11,34,12,4,10,10,10,10,7,12,15,7,0,14,22,9,11,22,14,17,25,20,28,11,0,0,13,19,24,8,20,11,13,12,12,0,4,3,5,14,13,12,15,15,17,0,0,0,17,17,3,11,0.0,10.0
2629,3174629,12,12,16,15,12,3,0,10,10,25,8,9,12,7,12,14,6,12,11,14,11,9,7,5,9,4,0,0,20,18,19,12,9,28,33,17,17,22,17,17,27,14,6,0,18,15,19,22,32,0,18,20,23,15,5,7,8,9,8,6,11,34,12,4,10,10,10,10,7,12,15,7,0,14,22,9,11,22,14,19,25,21,28,11,0,0,13,19,24,8,21,11,13,12,12,0,4,3,5,13,13,12,15,15,18,0,0,0,17,17,3,11,0.0,10.0
2630,3174630,12,12,16,15,12,3,0,10,10,25,8,9,12,7,12,14,6,12,11,14,11,9,7,5,9,4,0,0,20,18,19,12,9,28,33,17,17,22,17,17,27,14,6,0,18,15,19,22,32,0,18,20,23,15,5,7,8,9,8,6,11,34,12,4,10,10,10,10,7,12,15,7,0,14,22,9,11,22,14,19,25,21,28,11,0,0,13,19,24,8,21,11,13,12,12,0,4,3,5,13,13,12,15,15,18,0,0,0,17,17,3,11,0.0,10.0
2631,3174631,12,12,17,15,12,3,0,10,10,25,8,9,12,7,12,14,6,12,11,14,12,9,7,5,9,4,0,0,20,18,19,12,9,28,33,17,17,22,17,17,27,14,6,0,18,15,19,22,32,0,19,20,23,15,5,7,8,9,8,6,11,34,12,4,10,10,10,10,7,12,15,7,0,14,22,9,11,22,14,19,25,21,28,11,0,0,13,19,24,8,21,11,13,12,12,0,4,3,5,13,13,12,15,15,18,0,0,0,17,17,3,11,0.0,10.0
2632,3174632,12,10,16,15,9,3,0,10,10,25,8,9,10,7,12,14,6,12,10,14,10,9,7,5,9,4,0,0,20,18,18,11,8,28,29,17,16,21,17,16,27,12,6,0,17,15,19,22,32,0,18,19,23,15,5,6,8,9,8,5,11,32,11,4,10,10,10,10,7,12,14,6,0,13,19,8,11,21,14,19,25,21,27,11,0,0,13,16,24,8,19,11,13,12,12,0,4,3,4,13,13,12,15,15,18,0,0,0,13,17,3,11,0.0,10.0
2633,3174633,12,10,15,17,9,3,0,10,10,25,8,9,10,7,12,14,6,12,10,14,10,9,7,5,9,4,0,0,21,19,18,11,8,29,29,17,16,21,18,16,27,12,6,0,17,15,19,22,33,0,20,19,25,15,5,6,8,9,8,5,12,32,11,4,10,9,10,10,7,12,14,6,0,13,19,8,11,21,14,19,25,24,28,11,0,0,13,17,25,8,20,11,13,12,12,0,4,3,4,13,13,12,17,16,18,0,0,0,13,17,3,11,0.0,10.0
2634,3174634,12,10,15,17,9,3,0,10,10,25,8,9,10,7,12,13,6,12,10,14,10,9,7,5,9,4,0,0,21,19,18,11,8,29,29,17,16,21,18,16,27,12,6,0,17,15,19,22,33,0,21,19,25,15,5,6,8,9,8,5,12,32,11,4,10,9,10,10,7,12,12,6,0,13,19,8,11,21,14,19,25,24,28,11,0,0,13,17,25,8,20,11,13,12,12,0,4,3,4,12,13,12,17,16,18,0,0,0,13,17,3,11,0.0,10.0
2635,3174635,12,10,15,17,9,3,0,10,11,25,8,9,10,7,12,13,6,12,10,14,10,9,7,5,9,4,0,0,21,19,18,11,8,29,29,17,16,21,18,17,27,12,6,0,17,15,19,23,33,0,21,19,25,16,5,6,8,9,8,5,12,32,11,4,10,9,10,10,7,12,12,6,0,13,19,8,11,21,14,19,25,24,28,11,0,0,13,17,25,8,20,11,13,12,12,0,4,3,4,12,13,12,17,16,18,0,0,0,13,17,3,11,0.0,10.0
2636,3174636,12,10,15,17,9,3,0,10,11,26,8,9,10,7,12,13,6,12,10,14,10,11,7,5,9,4,0,0,21,19,18,11,8,29,30,17,16,21,19,17,27,12,6,0,17,15,19,23,33,0,21,19,25,16,5,6,8,9,8,5,12,32,11,4,10,9,10,10,7,12,12,6,0,13,19,8,11,21,14,20,25,24,28,11,0,0,13,17,25,8,20,11,13,12,12,0,4,3,4,12,13,12,17,16,18,0,0,0,13,17,3,11,0.0,10.0
2637,3174637,11,10,15,17,9,3,0,11,11,26,8,7,9,6,12,12,3,10,9,11,10,11,7,4,6,3,0,0,20,19,17,8,7,29,27,14,13,19,17,16,25,11,4,0,17,13,18,23,32,0,21,19,23,15,4,5,6,9,5,5,11,30,9,4,8,8,8,10,5,11,11,5,0,13,17,7,10,19,15,17,23,23,28,11,0,0,11,17,23,6,18,11,13,11,12,0,3,3,3,10,10,11,17,15,18,0,0,0,12,16,3,11,0.0,10.0
2638,3174638,12,12,15,18,9,3,3,11,11,27,8,7,10,6,12,12,3,10,9,11,12,11,7,4,6,3,0,0,20,19,17,8,7,29,28,14,13,19,17,16,25,11,4,0,17,13,18,23,32,0,21,19,23,15,5,5,6,9,5,5,12,31,9,4,8,8,8,10,5,11,11,5,0,13,17,7,10,19,15,17,24,23,28,11,0,0,11,18,23,6,18,11,13,11,12,0,3,3,3,10,10,11,17,16,18,0,0,0,12,16,3,11,0.0,10.0
2639,3174639,12,12,15,18,9,3,3,11,11,27,8,7,10,6,12,12,3,9,9,11,12,11,7,4,6,3,0,0,20,19,16,8,7,29,28,15,13,19,17,16,25,11,4,0,17,13,18,22,32,0,21,19,23,15,5,5,6,9,5,5,13,32,9,4,8,8,8,10,5,11,11,5,0,13,17,7,10,19,15,17,23,23,28,11,0,0,11,18,23,5,18,11,13,11,11,0,3,3,3,10,10,11,17,16,18,0,0,0,11,16,3,11,0.0,10.0
2640,3174640,12,12,15,18,9,3,3,11,11,27,8,7,10,6,12,12,3,9,9,11,12,11,7,4,6,3,0,0,20,19,16,8,7,29,28,15,13,19,17,17,25,11,4,0,17,13,18,22,32,0,21,19,23,15,5,5,6,9,5,5,13,32,9,4,8,8,8,10,5,11,11,5,0,13,17,7,10,19,15,17,23,23,28,11,0,0,11,18,23,5,18,11,13,11,11,0,3,3,3,10,10,11,17,16,18,0,0,0,11,16,3,11,0.0,10.0
2641,3174641,11,12,15,17,9,3,3,11,11,28,8,7,10,6,12,12,3,10,9,11,12,11,7,4,6,3,0,0,20,19,16,8,7,29,28,15,12,19,17,17,25,11,4,0,17,13,18,22,32,0,21,19,23,15,5,5,6,8,5,5,13,31,9,4,8,8,8,10,5,11,11,5,0,13,17,7,10,19,16,18,22,23,28,11,0,0,11,18,24,5,18,11,13,11,11,0,3,3,3,10,10,11,17,16,17,0,0,0,11,16,3,10,0.0,10.0
2642,3174642,11,12,15,16,7,3,3,11,11,26,7,7,8,6,12,12,3,9,8,10,12,9,7,4,6,0,0,0,20,19,15,7,7,28,26,15,10,18,17,17,25,8,4,0,17,11,18,20,31,0,20,18,23,15,5,5,6,7,5,5,13,28,6,4,8,7,5,9,4,11,9,5,0,12,14,7,10,18,16,18,22,22,28,10,0,0,11,18,24,5,17,10,12,7,10,0,3,3,3,7,10,11,17,16,17,0,0,0,10,16,3,10,0.0,10.0
