"V1","V2"
"Testerink_Julkowska_JExpBot_2016_PID_26873976","FWs_2013"
"Testerink_Julkowska_JExpBot_2016_PID_26873976","Surf0_2012"
"Testerink_Julkowska_JExpBot_2016_PID_26873976","Surf500_2012"
"Testerink_Julkowska_JExpBot_2016_PID_26873976","Surf500p0_2012"
"Testerink_Julkowska_JExpBot_2016_PID_26873976","WC500p0_2012"
"Testerink_Julkowska_JExpBot_2016_PID_26873976","WCc_2013"
"Testerink_Julkowska_JExpBot_2016_PID_26873976","WCr_2013"
"Testerink_Julkowska_JExpBot_2016_PID_26873976","WCs_2013"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_aLRL_vs_MRL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_Apical"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_Basal"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_Branched"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_Depth"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_LRD_vs_BZ"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_LRD_vs_MR"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_LRL_vs_MRL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_LRL_vs_noLR"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_LRL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_MRL_vs_TRS"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_MRL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_MRVA"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_MRVL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_noLRpMR"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_PC1"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_PC2"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_PC3"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_Straightness"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_0_mM_NaCl_TRS"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_aLRL_vs_MRL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_Apical"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_Basal"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_Branched"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_Depth"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_LRD_vs_BZ"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_LRD_vs_MR"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_LRL_vs_MRL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_LRL_vs_noLR"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_LRL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_MRL_vs_TRS"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_MRL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_MRVA"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_MRVL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_noLRpMR"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_PC1"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_PC2"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_PC3"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_Straightness"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_125_mM_NaCl_TRS"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_aLRL_vs_MRL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_Apical"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_Basal"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_Branched"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_Depth"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_LRD_vs_BZ"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_LRD_vs_MR"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_LRL_vs_MRL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_LRL_vs_noLR"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_LRL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_MRL_vs_TRS"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_MRL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_MRVA"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_MRVL"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_noLRpMR"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_PC1"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_PC2"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_PC3"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_Straightness"
"Testerink_Julkowska_PlantCell_2017_PID_29114015","salt_75_mM_NaCl_TRS"
"Usadel_Voiniciuc_FronPlaSci_2016_PID_27375657","RR_stained_mucilage_area"
"Vasseur_2018_PNAS_PID_29540570","Fruit_number"
"Vasseur_2018_PNAS_PID_29540570","Growth_rate"
"Vasseur_2018_PNAS_PID_29540570","RGR"
"Vasseur_2018_PNAS_PID_29540570","rosette_DM"
"Verslues_Kalladan_PNAS_2017_PID_29073083","ABA_96h_low_water_potential"
"Vosman_Broekgaarden_PlosOne_2015_PID_26699853","Oviposition_rate_eggs_female"
"Vosman_Broekgaarden_PlosOne_2015_PID_26699853","Survival"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","A0"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_A0"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_Fresh_Weight_28"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_projected_leaf_area_day_11"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_projected_leaf_area_day_14"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_projected_leaf_area_day_16"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_projected_leaf_area_day_18"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_projected_leaf_area_day_20"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_projected_leaf_area_day_22"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_projected_leaf_area_day_24"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_projected_leaf_area_day_25"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_projected_leaf_area_day_26"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_projected_leaf_area_day_27"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_projected_leaf_area_day_28"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_projected_leaf_area_day_8"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_r"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_Relative_Water_Content_24"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","drought_Water_Content_24"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","Fresh_Weight_28"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","projected_leaf_area_day_11"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","projected_leaf_area_day_14"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","projected_leaf_area_day_16"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","projected_leaf_area_day_18"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","projected_leaf_area_day_20"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","projected_leaf_area_day_22"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","projected_leaf_area_day_24"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","projected_leaf_area_day_25"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","projected_leaf_area_day_26"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","projected_leaf_area_day_27"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","projected_leaf_area_day_28"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","projected_leaf_area_day_8"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","r"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","Relative_Water_Content_24"
"Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664","Water_Content_24"
"Weigel_Exposito-Alonso_NatEcoEvo_2018_PID_29255303","drought_index"
"Weigel_Exposito-Alonso_NatEcoEvo_2018_PID_29255303","Survival_insitu_Madrid"
"Weigel_Exposito-Alonso_NatEcoEvo_2018_PID_29255303","Survival_insitu_Tubingen"
"Yanagisawa_Sakuraba_NatPlants_2018_PID_30518831","Pi_uptake_under_Pi_deficient_conditions"
"Yanagisawa_Sakuraba_NatPlants_2018_PID_30518831","Pi_uptake_under_Pi_sufficient_conditions"
